,Day,Price,Sentiment
5121,20170518,3.13,-0.2666517255397943
5122,20170519,3.11,-0.3871936614696796
5123,20170522,3.24,-0.10686614307073447
5124,20170523,3.22,-0.5340765909506724
5125,20170524,3.22,-0.5340765909506724
5126,20170525,3.1,-0.24930662729523398
5127,20170526,3.1,-0.24930662729523398
5128,20170529,3.1,-0.24930662729523398
5129,20170530,3.1,-0.24930662729523398
5130,20170531,3.05,-0.15650107310368463
5131,20170601,3.05,-0.15650107310368463
5132,20170602,2.85,-0.5364674077584193
5133,20170605,2.92,-0.3265901460097386
5134,20170606,2.92,-0.3265901460097386
5135,20170607,3.06,-0.09198371378275064
5136,20170608,2.98,-0.3370252274549924
5137,20170609,3.03,-0.16013586521148682
5138,20170612,3.12,-0.23428160869158232
5139,20170613,3.12,-0.23428160869158232
5140,20170614,2.95,-0.4405647791348971
5141,20170615,2.94,-0.3576646172083341
5142,20170616,3.01,-0.31576253932255965
5143,20170619,2.87,-0.17962492085420168
5144,20170620,2.91,-0.2954111867226087
5145,20170621,2.91,-0.2954111867226087
5146,20170622,2.88,-0.014383066159028273
5147,20170623,2.89,-0.39860695600509644
5148,20170626,2.98,-0.3370252274549924
5149,20170627,2.99,-0.12645550416066095
5150,20170628,3.03,-0.16013586521148682
5151,20170629,3.07,-0.5831931451192269
5152,20170630,2.98,-0.3370252274549924
5153,20170703,2.98,-0.3370252274549924
5154,20170704,2.98,-0.3370252274549924
5155,20170705,2.98,-0.3370252274549924
5156,20170706,2.89,-0.39860695600509644
5157,20170707,2.91,-0.2954111867226087
5158,20170710,2.92,-0.3265901460097386
5159,20170711,2.98,-0.3370252274549924
5160,20170712,3.01,-0.31576253932255965
5161,20170713,2.96,-0.37440371169493747
5162,20170714,2.94,-0.3576646172083341
5163,20170717,3.04,-0.21896981849120215
5164,20170718,3.11,-0.3871936614696796
5165,20170719,3.11,-0.3871936614696796
5166,20170720,3.12,-0.23428160869158232
5167,20170721,3.06,-0.09198371378275064
5168,20170724,2.99,-0.12645550416066095
5169,20170725,2.99,-0.12645550416066095
5170,20170726,2.92,-0.3265901460097386
